#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1541	56207	ENTREZ_GENE	Uchl5	5830413B11Rik|Uch37	10090	Mus musculus	4.9629e-06	0.002809	1.0638e-07	-	-	YES	BioGRID ORCS
1541	22627	ENTREZ_GENE	Ywhae	AU019196	10090	Mus musculus	0.00025311	0.055243	1.87e-05	-	-	NO	BioGRID ORCS
1541	235134	ENTREZ_GENE	Nfrkb	A530090G11Rik	10090	Mus musculus	0.00029281	0.055243	3.0554e-05	-	-	NO	BioGRID ORCS
1541	75764	ENTREZ_GENE	Slx1b	1110030E23Rik|2410170E21Rik|4833422P03Rik|AI853643|Giyd1|Giyd2	10090	Mus musculus	0.0004417	0.0625	5.1498e-05	-	-	NO	BioGRID ORCS
1541	70020	ENTREZ_GENE	Ino80b	2510009I23Rik|HMG1YL4|Hmga1l4|Papa1|Znhit4	10090	Mus musculus	0.00060051	0.066212	7.0765e-05	-	-	NO	BioGRID ORCS
1541	269254	ENTREZ_GENE	Setx	A130090N03|A930037J23Rik|AOA2|AW060766|Als4|SCAR1|Sen1|mKIAA0625	10090	Mus musculus	0.00072954	0.066212	9.3531e-05	-	-	NO	BioGRID ORCS
1541	22631	ENTREZ_GENE	Ywhaz	1110013I11Rik|14-3-3zeta|AI596267|AL022924|AU020854	10090	Mus musculus	0.00081887	0.066212	0.00010763	-	-	NO	BioGRID ORCS
1541	69723	ENTREZ_GENE	Rpain	2400006N03Rik|Rip	10090	Mus musculus	0.00096776	0.068469	0.00012924	-	-	NO	BioGRID ORCS
1541	68142	ENTREZ_GENE	Ino80	2310079N15Rik|4632409L19Rik|Inoc1	10090	Mus musculus	0.0012358	0.073636	0.00016619	-	-	NO	BioGRID ORCS
1541	232807	ENTREZ_GENE	Ppp1r12c	2410197A17Rik|AI839747|B430101M08|Mbs85	10090	Mus musculus	0.0015633	0.073636	6.4544e-05	-	-	NO	BioGRID ORCS
1541	380709	ENTREZ_GENE	Spata22	Gm882	10090	Mus musculus	0.0016626	0.073636	0.00022798	-	-	NO	BioGRID ORCS
1541	66799	ENTREZ_GENE	Ube2w	6130401J04Rik	10090	Mus musculus	0.0017916	0.073636	0.00025001	-	-	NO	BioGRID ORCS
1541	226409	ENTREZ_GENE	Zranb3	4933425L19Rik|AH2|AI316834|C730006D09	10090	Mus musculus	0.0017916	0.073636	0.00025016	-	-	NO	BioGRID ORCS
1541	68114	ENTREZ_GENE	Mum1	2610019J09|9430059D04Rik|UBE-1C2	10090	Mus musculus	0.0018214	0.073636	0.00025698	-	-	NO	BioGRID ORCS
1541	227195	ENTREZ_GENE	Ino80d	7330405I11|A430093A21Rik|BC010584	10090	Mus musculus	0.0028537	0.096174	0.0003865	-	-	NO	BioGRID ORCS
1541	211064	ENTREZ_GENE	Alkbh1	2700073G19Rik|Abh|Alkbh|alkB|hABH	10090	Mus musculus	0.0029926	0.096174	0.00040284	-	-	NO	BioGRID ORCS
1541	99890	ENTREZ_GENE	Prmt6	AW124876|BB233495|Hrmt1l6	10090	Mus musculus	0.0029926	0.096174	0.00040383	-	-	NO	BioGRID ORCS
1541	217716	ENTREZ_GENE	Mlh3	AV125803|BB126472	10090	Mus musculus	0.0033698	0.096174	0.00045404	-	-	NO	BioGRID ORCS
1541	51869	ENTREZ_GENE	Rif1	5730435J01Rik|6530403D07Rik|AU016181|AW549474|D2Ertd145e	10090	Mus musculus	0.003479	0.096174	0.00046716	-	-	NO	BioGRID ORCS
1541	56424	ENTREZ_GENE	Stub1	0610033N24Rik|2210017D18Rik|2310040B03Rik|AW046544|Chip	10090	Mus musculus	0.003479	0.096174	0.00046844	-	-	NO	BioGRID ORCS
1541	69714	ENTREZ_GENE	Tfpt	2400004F01Rik|AI450389|Amida|FB1	10090	Mus musculus	0.0035683	0.096174	0.00048438	-	-	NO	BioGRID ORCS
