#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
2190	71177	ENTREZ_GENE	Ints13	4933424B01Rik|Asun|Spata30	10090	Mus musculus	-3.183402113	0.001591652	0.213924268	-	-	NO	BioGRID ORCS
2190	17220	ENTREZ_GENE	Mcm7	AI747533|Mcmd7|mCDC47	10090	Mus musculus	-2.511592382	0.004612934	0.311396993	-	-	NO	BioGRID ORCS
2190	104416	ENTREZ_GENE	Bap1	2300006C11Rik|AA989761|AW553466|mKIAA0272|uch-x4	10090	Mus musculus	-2.367081735	0.002266147	0.213924268	-	-	NO	BioGRID ORCS
2190	217232	ENTREZ_GENE	Cdc27	AI452358|APC3|BC023187	10090	Mus musculus	-2.351910304	0.005937655	0.311396993	-	-	NO	BioGRID ORCS
2190	245000	ENTREZ_GENE	Atr	-	10090	Mus musculus	-2.3141573	0.064715794	0.482514097	-	-	NO	BioGRID ORCS
2190	19357	ENTREZ_GENE	Rad21	SCC1|mKIAA0078	10090	Mus musculus	-2.314089605	0.028823233	0.377904611	-	-	NO	BioGRID ORCS
2190	67772	ENTREZ_GENE	Chd8	5830451P18Rik|AU015341|Duplin|HELSNF1|mKIAA1564	10090	Mus musculus	-2.169880681	0.016003537	0.312538514	-	-	NO	BioGRID ORCS
2190	67684	ENTREZ_GENE	Luc7l3	3300001P08Rik|Luc7a	10090	Mus musculus	-2.140397105	0.007562167	0.312538514	-	-	NO	BioGRID ORCS
2190	19647	ENTREZ_GENE	Rbbp6	4933422O15Rik|AI316869|BB233631|C030034J04Rik|C77662|P2P-R|PACT	10090	Mus musculus	-2.052352115	0.025188819	0.374062477	-	-	NO	BioGRID ORCS
2190	214162	ENTREZ_GENE	Kmt2a	6430520K01|ALL-1|All1|Cxxc7|HRX|HTRX1|Mll|Mll1|mKIAA4050	10090	Mus musculus	-2.050329129	0.001392707	0.213924268	-	-	NO	BioGRID ORCS
2190	69131	ENTREZ_GENE	Cdk12	1810022J16Rik|AI646528|Crk7|Crkrs|D11Ertd752e|Pksc	10090	Mus musculus	-2.021205962	0.001905365	0.213924268	-	-	NO	BioGRID ORCS
2190	26554	ENTREZ_GENE	Cul3	KIAA0617	10090	Mus musculus	-2.010958919	0.00859767	0.312538514	-	-	NO	BioGRID ORCS
2190	21780	ENTREZ_GENE	Tfam	AI661103|Hmgts|mtTFA|tsHMG	10090	Mus musculus	-1.985701291	0.10857792	0.542255366	-	-	NO	BioGRID ORCS
2190	74838	ENTREZ_GENE	Naa15	5730450D16Rik|6330400I15|ASTBDN|Narg1|Tbdn-1|mNAT1	10090	Mus musculus	-1.96975212	0.010075943	0.312538514	-	-	NO	BioGRID ORCS
2190	231713	ENTREZ_GENE	Naa25	4833422K13Rik|A630046C11|AI450868|C330023M02Rik|Mdm20	10090	Mus musculus	-1.960865366	0.013815692	0.312538514	-	-	NO	BioGRID ORCS
2190	51812	ENTREZ_GENE	Mcrs1	C78274|ICP22BP|MSP58|P78	10090	Mus musculus	-1.819459121	0.025377901	0.374062477	-	-	NO	BioGRID ORCS
2190	18148	ENTREZ_GENE	Npm1	B23|NO38|Npm	10090	Mus musculus	-1.76817015	0.009416689	0.312538514	-	-	NO	BioGRID ORCS
2190	56381	ENTREZ_GENE	Spen	Mint|mKIAA0929	10090	Mus musculus	-1.592230793	0.011097959	0.312538514	-	-	NO	BioGRID ORCS
2190	12189	ENTREZ_GENE	Brca1	-	10090	Mus musculus	-1.550602421	0.21578241	0.668642353	-	-	NO	BioGRID ORCS
2190	22668	ENTREZ_GENE	Sf1	BBP|MZFM|WBP4|Zfp162	10090	Mus musculus	-1.486716277	0.07258157	0.482514097	-	-	NO	BioGRID ORCS
2190	19934	ENTREZ_GENE	Rpl22	2700038K18Rik	10090	Mus musculus	-1.469677878	0.017624108	0.312538514	-	-	NO	BioGRID ORCS
2190	71514	ENTREZ_GENE	Sfpq	1110004P21Rik|2810416M14Rik|5730453G22Rik|9030402K04Rik|AU021830|D4Ertd314e|Gm12940|PSF|REP1	10090	Mus musculus	-1.459164595	0.015916074	0.312538514	-	-	NO	BioGRID ORCS
2190	67500	ENTREZ_GENE	Ccar1	2610511G16Rik|9430036H15Rik|Carp1	10090	Mus musculus	-1.379249887	0.048596218	0.461880791	-	-	NO	BioGRID ORCS
2190	74006	ENTREZ_GENE	Dnm1l	6330417M19Rik|AI450666|Dlp1|Dnmlp1|Drp1|python	10090	Mus musculus	-1.376634708	0.027663242	0.374062477	-	-	NO	BioGRID ORCS
2190	56194	ENTREZ_GENE	Prpf40a	2810012K09Rik|FBP-11|FBP11|Fnbp11|Fnbp3	10090	Mus musculus	-1.346250443	0.015799488	0.312538514	-	-	NO	BioGRID ORCS
2190	75302	ENTREZ_GENE	Asxl2	4930556B16Rik|mKIAA1685	10090	Mus musculus	-1.313033179	0.033826489	0.420160605	-	-	NO	BioGRID ORCS
2190	66899	ENTREZ_GENE	Fip1l1	1300019H17Rik|Rje	10090	Mus musculus	-1.265161733	0.056751419	0.482514097	-	-	NO	BioGRID ORCS
2190	22137	ENTREZ_GENE	Ttk	AL022661|Esk1|Mps1|PYT|esk	10090	Mus musculus	-1.260525664	0.089194487	0.521798022	-	-	NO	BioGRID ORCS
2190	107392	ENTREZ_GENE	Brms1	AV003220|AW554636	10090	Mus musculus	-1.233889832	0.03775379	0.434628992	-	-	NO	BioGRID ORCS
2190	226562	ENTREZ_GENE	Prrc2c	1810043M20Rik|9630039I18Rik|A630006J20|Bat2d|Bat2d1|Bat2l2|E130112L15Rik|Prrc3|mKIAA1096	10090	Mus musculus	-1.19685916	0.005538269	0.311396993	-	-	NO	BioGRID ORCS
2190	78655	ENTREZ_GENE	Eif3j1	1810016I04Rik|2700079K05Rik|AA409117|AA409446|C78575|Eif3j|Eif3j-1|Eif3j-2|Eif3j2|Eif3s1|eIF-3-alpha-A|eIF-3-alpha-B|eIF3-alpha|eIF3-p35|eIF3j-A|eIF3j-B	10090	Mus musculus	-1.184597788	0.010610511	0.312538514	-	-	NO	BioGRID ORCS
2190	14963	ENTREZ_GENE	H2-Bl	H2-B1|H2-Bl-like	10090	Mus musculus	-1.157840818	0.042455762	0.454551528	-	-	NO	BioGRID ORCS
2190	227290	ENTREZ_GENE	Aamp	AU040907|Aamp-rs	10090	Mus musculus	-1.145307936	0.114565774	0.548198266	-	-	NO	BioGRID ORCS
2190	67196	ENTREZ_GENE	Ube2t	2700084L22Rik|C80607	10090	Mus musculus	-1.141277938	0.069991484	0.482514097	-	-	NO	BioGRID ORCS
2190	231051	ENTREZ_GENE	Kmt2c	E330008K23Rik|HALR|Mll3|mKIAA1506	10090	Mus musculus	-1.120308491	0.109140381	0.542255366	-	-	NO	BioGRID ORCS
2190	20843	ENTREZ_GENE	Stag2	9230105L23Rik|B230112I07Rik|SA-2|SAP2	10090	Mus musculus	-1.119161024	0.131633011	0.597411356	-	-	NO	BioGRID ORCS
2190	20867	ENTREZ_GENE	Stip1	Hop|Sti1|p60	10090	Mus musculus	-1.110905132	0.097397802	0.533624539	-	-	NO	BioGRID ORCS
2190	235626	ENTREZ_GENE	Setd2	4921524K10Rik|BC031601|KMT3A	10090	Mus musculus	-1.066146843	0.06315559	0.482514097	-	-	NO	BioGRID ORCS
2190	12190	ENTREZ_GENE	Brca2	Fancd1|RAB163	10090	Mus musculus	-1.029210182	0.021412429	0.348505746	-	-	NO	BioGRID ORCS
2190	12042	ENTREZ_GENE	Bcl10	AI132454|BCL-10|C81403|CARMEN|CIPER|CLAP|ME10|cE10	10090	Mus musculus	-1.022494664	0.011389688	0.312538514	-	-	NO	BioGRID ORCS
2190	13018	ENTREZ_GENE	Ctcf	AW108038	10090	Mus musculus	-1.0167592	0.243157541	0.671171691	-	-	NO	BioGRID ORCS
2190	11920	ENTREZ_GENE	Atm	AI256621|C030026E19Rik	10090	Mus musculus	-1.009258571	0.015030682	0.312538514	-	-	NO	BioGRID ORCS
2190	71175	ENTREZ_GENE	Nipbl	Idn3	10090	Mus musculus	-0.979530944	0.060310056	0.482514097	-	-	NO	BioGRID ORCS
2190	229700	ENTREZ_GENE	Rbm15	C230088J01Rik|mKIAA1438	10090	Mus musculus	-0.973897151	0.231931182	0.668642353	-	-	NO	BioGRID ORCS
2190	70439	ENTREZ_GENE	Taf15	2610111C21Rik|68kDa|TAFII68|Taf2n	10090	Mus musculus	-0.972958192	0.07165085	0.482514097	-	-	NO	BioGRID ORCS
2190	11480	ENTREZ_GENE	Acvr2a	ActrIIa|Acvr2|TactrII	10090	Mus musculus	-0.915376697	0.229290382	0.668642353	-	-	NO	BioGRID ORCS
2190	12995	ENTREZ_GENE	Csnk2a1	Csnk2a1-rs4	10090	Mus musculus	-0.887048514	0.089715469	0.521798022	-	-	NO	BioGRID ORCS
2190	11991	ENTREZ_GENE	Hnrnpd	Auf1|Hnrpd	10090	Mus musculus	-0.865713348	0.155708401	0.615147269	-	-	NO	BioGRID ORCS
2190	67181	ENTREZ_GENE	Ctdnep1	2610507E10Rik|Dullard	10090	Mus musculus	-0.859322686	0.044326516	0.454551528	-	-	NO	BioGRID ORCS
2190	76014	ENTREZ_GENE	Zc3h18	1190001B23Rik|5830416A07Rik|Nhn1	10090	Mus musculus	-0.856814073	0.409853735	0.786386029	-	-	NO	BioGRID ORCS
2190	277250	ENTREZ_GENE	Kdm3b	5830462I21Rik|JHDM2B|Jmjd1b|mKIAA1082	10090	Mus musculus	-0.853978043	0.141546292	0.601890538	-	-	NO	BioGRID ORCS
2190	99512	ENTREZ_GENE	Wdr47	1810073M12Rik|AA552998|mKIAA0893	10090	Mus musculus	-0.852676263	0.031242837	0.398557278	-	-	NO	BioGRID ORCS
2190	81004	ENTREZ_GENE	Tbl1xr1	8030499H02Rik|A630076E03Rik|AW539987|C21|C230089I12Rik|DC42|Ira1|TBLR1	10090	Mus musculus	-0.829614348	0.4212167	0.792088775	-	-	NO	BioGRID ORCS
2190	74741	ENTREZ_GENE	C2cd5	5730419I09Rik|C030008B15Rik|CDP138	10090	Mus musculus	-0.797061705	0.069215744	0.482514097	-	-	NO	BioGRID ORCS
2190	15007	ENTREZ_GENE	H2-Q10	H-2Q10|Q10|Qa10	10090	Mus musculus	-0.795770462	0.156845793	0.615147269	-	-	NO	BioGRID ORCS
2190	70790	ENTREZ_GENE	Ubr5	Edd|Edd1	10090	Mus musculus	-0.786965885	0.093082049	0.521798022	-	-	NO	BioGRID ORCS
2190	14911	ENTREZ_GENE	Thumpd3	AW556087|Gt(ROSA)26asSor|Gtrosa26as	10090	Mus musculus	-0.721455616	0.138246346	0.601890538	-	-	NO	BioGRID ORCS
2190	69981	ENTREZ_GENE	Tmem30a	2010200I23Rik|AW540225|Cdc50a|D9Wsu20e	10090	Mus musculus	-0.714865573	0.066879607	0.482514097	-	-	NO	BioGRID ORCS
2190	19899	ENTREZ_GENE	Rpl18	L18|Rpl18a	10090	Mus musculus	-0.698347747	0.94407312	0.984096136	-	-	NO	BioGRID ORCS
2190	13205	ENTREZ_GENE	Ddx3x	D1Pas1-rs2|Ddx3|Fin14	10090	Mus musculus	-0.677090834	0.050518735	0.461880791	-	-	NO	BioGRID ORCS
2190	68197	ENTREZ_GENE	Ndufc2	1810004I06Rik|2010300P09Rik|G1|R75094	10090	Mus musculus	-0.658300701	0.016130299	0.312538514	-	-	NO	BioGRID ORCS
2190	64113	ENTREZ_GENE	Moap1	AA987038|Map-1|Pnma4	10090	Mus musculus	-0.638363982	0.144903668	0.610665459	-	-	NO	BioGRID ORCS
2190	56531	ENTREZ_GENE	Ylpm1	A930013E17Rik|ZAP|Zap3	10090	Mus musculus	-0.629096342	0.037594123	0.434628992	-	-	NO	BioGRID ORCS
2190	22346	ENTREZ_GENE	Vhl	Vhlh	10090	Mus musculus	-0.602293102	0.233322956	0.668642353	-	-	NO	BioGRID ORCS
2190	236732	ENTREZ_GENE	Rbm10	E430039K10Rik	10090	Mus musculus	-0.571505864	0.082152932	0.497130563	-	-	NO	BioGRID ORCS
2190	14284	ENTREZ_GENE	Fosl2	Fra-2	10090	Mus musculus	-0.536848938	0.359932482	0.765261855	-	-	NO	BioGRID ORCS
2190	14897	ENTREZ_GENE	Trip12	1110036I07Rik|6720416K24Rik|AA410158|Gtl6|TRIP-12	10090	Mus musculus	-0.451716357	0.079846241	0.497130563	-	-	NO	BioGRID ORCS
2190	67302	ENTREZ_GENE	Zc3h13	2600010B19Rik|3110050K21Rik|4930570G11Rik|C87618	10090	Mus musculus	-0.430774816	0.388321291	0.777592185	-	-	NO	BioGRID ORCS
2190	11789	ENTREZ_GENE	Apc	AI047805|AU020952|AW124434|CC1|Min|mAPC	10090	Mus musculus	-0.426424424	0.368294675	0.767842767	-	-	NO	BioGRID ORCS
2190	233833	ENTREZ_GENE	Tnrc6a	2010321I05Rik|3110054G10Rik|AW557223|CAGH26|D130023A07Rik|GW182|Tnrc6	10090	Mus musculus	-0.426219721	0.300572208	0.708039167	-	-	NO	BioGRID ORCS
2190	213439	ENTREZ_GENE	Gpr174	Gm376|Lypsr3	10090	Mus musculus	-0.42151842	0.321332579	0.722106448	-	-	NO	BioGRID ORCS
2190	27223	ENTREZ_GENE	Trp53bp1	53BP1|Tp53bp1|m53BP1|p53BP1	10090	Mus musculus	-0.416367062	0.137419556	0.601890538	-	-	NO	BioGRID ORCS
2190	56215	ENTREZ_GENE	Acin1	2610036I19Rik|2610510L13Rik|Acinus|Acn|C79325|acinusL|acinusS|mKIAA0670	10090	Mus musculus	-0.401824959	0.292769168	0.708039167	-	-	NO	BioGRID ORCS
2190	69109	ENTREZ_GENE	Fam58b	1810009O10Rik|Fam58a	10090	Mus musculus	-0.385645769	0.367076872	0.767842767	-	-	NO	BioGRID ORCS
2190	320376	ENTREZ_GENE	Bcorl1	6720425J07Rik|B930011H20Rik	10090	Mus musculus	-0.359592425	0.284022158	0.708039167	-	-	NO	BioGRID ORCS
2190	20466	ENTREZ_GENE	Sin3a	AW553200|Sin3|mKIAA4126|mSin3A	10090	Mus musculus	-0.347363894	0.17594357	0.645420032	-	-	NO	BioGRID ORCS
2190	117198	ENTREZ_GENE	Ivns1abp	1190004M08Rik|1700126I16Rik|AA960440|HSPC068|ND1|NS-1|NS1-BP|Nd1-L|Nd1-S|mKIAA0850	10090	Mus musculus	-0.341598045	0.062831274	0.482514097	-	-	NO	BioGRID ORCS
