#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1531	56420	ENTREZ_GENE	Ppp4c	1110002D08Rik|AU016079|Ppx	10090	Mus musculus	4.9629e-06	0.000936	1.4589e-08	-	-	YES	BioGRID ORCS
1531	68275	ENTREZ_GENE	Rpa1	5031405K23Rik|70kDa|AA589576|AW557552|RF-A|RP-A|Rpa	10090	Mus musculus	4.9629e-06	0.000936	9.6106e-08	-	-	YES	BioGRID ORCS
1531	18971	ENTREZ_GENE	Pold1	125kDa	10090	Mus musculus	4.9629e-06	0.000936	1.1057e-06	-	-	YES	BioGRID ORCS
1531	319583	ENTREZ_GENE	Lig4	5830471N16Rik|tiny	10090	Mus musculus	1.4889e-05	0.002107	1.8883e-06	-	-	YES	BioGRID ORCS
1531	56505	ENTREZ_GENE	Ruvbl1	2510009G06Rik|Pontin52|Tip49a	10090	Mus musculus	0.00011415	0.010835	1.0128e-05	-	-	YES	BioGRID ORCS
1531	56371	ENTREZ_GENE	Fzr1	AW108046|Cdh1|FZR|FZR2|Fyr|HCDH|HCDH1	10090	Mus musculus	0.000134	0.010835	1.069e-05	-	-	YES	BioGRID ORCS
1531	100683	ENTREZ_GENE	Trrap	AI481500	10090	Mus musculus	0.000134	0.010835	1.1598e-05	-	-	YES	BioGRID ORCS
1531	21849	ENTREZ_GENE	Trim28	AA408787|KAP-1|KRIP-1|MommeD9|Tif1b|Tif1beta	10090	Mus musculus	0.00019355	0.013534	1.5446e-05	-	-	YES	BioGRID ORCS
1531	20174	ENTREZ_GENE	Ruvbl2	mp47|p47	10090	Mus musculus	0.00026303	0.013534	2.3423e-05	-	-	YES	BioGRID ORCS
1531	75570	ENTREZ_GENE	Nhej1	1700029B21Rik|XLF|cernunnos	10090	Mus musculus	0.00026303	0.013534	2.3618e-05	-	-	YES	BioGRID ORCS
1531	19205	ENTREZ_GENE	Ptbp1	AA407203|AL033359|HNRPI|PTB-1|PTB2|PTB3|PTB4|Ptb|pPTB	10090	Mus musculus	0.00026303	0.013534	2.4989e-05	-	-	YES	BioGRID ORCS
1531	59026	ENTREZ_GENE	Huwe1	5430439H10Rik|AU041296|Arf-bp1|C430014N20Rik|C80292|Gm1718|Ib772|LASU1|Mule|Ureb1	10090	Mus musculus	0.00029281	0.013613	3.0727e-05	-	-	YES	BioGRID ORCS
1531	14088	ENTREZ_GENE	Fancc	Facc	10090	Mus musculus	0.00031266	0.013613	3.1804e-05	-	-	YES	BioGRID ORCS
1531	18974	ENTREZ_GENE	Pole2	-	10090	Mus musculus	0.00038214	0.015449	4.1547e-05	-	-	YES	BioGRID ORCS
1531	56717	ENTREZ_GENE	Mtor	2610315D21Rik|AI327068|FRAP|FRAP2|Frap1|RAFT1|RAPT1|flat	10090	Mus musculus	0.00042184	0.015625	4.712e-05	-	-	YES	BioGRID ORCS
1531	227867	ENTREZ_GENE	Epc2	5830499L14|D2Ertd694e	10090	Mus musculus	0.0004417	0.015625	5.1612e-05	-	-	YES	BioGRID ORCS
1531	69716	ENTREZ_GENE	Trip13	2410002G23Rik|D13Ertd328e	10090	Mus musculus	0.00060051	0.018883	7.2153e-05	-	-	YES	BioGRID ORCS
1531	18148	ENTREZ_GENE	Npm1	B23|NO38|Npm	10090	Mus musculus	0.00060051	0.018883	7.2375e-05	-	-	YES	BioGRID ORCS
1531	72749	ENTREZ_GENE	Tonsl	2810439M11Rik|Nfkbil2	10090	Mus musculus	0.00065014	0.019367	8.0951e-05	-	-	YES	BioGRID ORCS
